TXNAME	GENEID
"G11690;G11690.2(-)"	G11690
"G11691;G11691.1(+)"	G11691
"G11692;G11692.1(+)"	G11692
"G11692;G11692.2(+)"	G11692
"G11692;G11692.3(+)"	G11692
"G11692;G11692.4(+)"	G11692
"G11692;G11692.5(+)"	G11692
"G11692;G11692.6(+)"	G11692
"G11693;G11693.1(+)"	G11693
"G11693;G11693.2(+)"	G11693
"G11693;G11693.3(+)"	G11693
"G11694;G11694.1(+)"	G11694
"G11695;G11695.1(+)"	G11695
"G11696;G11696.1(-)"	G11696
"G11696;G11696.2(-)"	G11696
"G11696;G11696.3(-)"	G11696
"G11697;G11697.1(-)"	G11697
"G11698;G11698.1(-)"	G11698
"G11698;G11698.2(-)"	G11698
"G11698;G11698.3(-)"	G11698
"G11698;G11698.4(-)"	G11698
"G11698;G11698.5(-)"	G11698
"G11699;G11699.1(-)"	G11699
"G11700;G11700.1(-)"	G11700
"G11701;G11701.1(-)"	G11701
"G11702;G11702.1(+)"	G11702
"G11702;G11702.2(+)"	G11702
"G11703;G11703.1(-)"	G11703
"G11704;G11704.1(-)"	G11704
"G11705;G11705.1(-)"	G11705
"G11705;G11705.2(-)"	G11705
"G11706;G11706.1(-)"	G11706
"G11707;G11707.1(+)"	G11707
"G11708;G11708.1(-)"	G11708
"G11708;G11708.2(-)"	G11708
"G11709;G11709.1(+)"	G11709
"G11710;G11710.1(-)"	G11710
"G11710;G11710.2(-)"	G11710
"G11711;G11711.1(-)"	G11711
"G11712;G11712.1(+)"	G11712
"G11713;G11713.1(+)"	G11713
"G11713;G11713.2(+)"	G11713
"G11714;G11714.1(-)"	G11714
"G11715;G11715.1(-)"	G11715
"G11716;G11716.1(+)"	G11716
"G11717;G11717.1(-)"	G11717
"G11718;G11718.1(+)"	G11718
"G11718;G11718.2(+)"	G11718
"G11719;G11719.1(+)"	G11719
"G11719;G11719.2(+)"	G11719
"G11720;G11720.1(+)"	G11720
"G11720;G11720.2(+)"	G11720
"G11720;G11720.3(+)"	G11720
"G11720;G11720.4(+)"	G11720
"G11721;G11721.1(-)"	G11721
"G11721;G11721.2(-)"	G11721
"G11721;G11721.3(-)"	G11721
"G11722;G11722.1(-)"	G11722
"G11723;G11723.1(+)"	G11723
"G11724;G11724.1(+)"	G11724
"G11724;G11724.2(+)"	G11724
"G11725;G11725.1(-)"	G11725
"G11726;G11726.1(+)"	G11726
"G11726;G11726.2(+)"	G11726
"G11727;G11727.1(+)"	G11727
"G11728;G11728.1(+)"	G11728
"G11729;G11729.1(-)"	G11729
"G11729;G11729.2(-)"	G11729
"G11730;G11730.1(-)"	G11730
"G11731;G11731.1(-)"	G11731
"G11732;G11732.1(-)"	G11732
"G11732;G11732.2(-)"	G11732
"G11733;G11733.1(+)"	G11733
"G11733;G11733.2(+)"	G11733
"G11734;G11734.1(+)"	G11734
"G11735;G11735.1(+)"	G11735
"G11736;G11736.1(+)"	G11736
"G11737;G11737.1(-)"	G11737
"G11738;G11738.1(+)"	G11738
"G11739;G11739.1(-)"	G11739
"G11740;G11740.1(-)"	G11740
"G11741;G11741.1(+)"	G11741
"G11742;G11742.1(-)"	G11742
"G11743;G11743.1(+)"	G11743
"G11744;G11744.1(-)"	G11744
"G11744;G11744.2(-)"	G11744
"G11745;G11745.1(-)"	G11745
"G11746;G11746.1(+)"	G11746
"G11747;G11747.1(-)"	G11747
"G11748;G11748.1(+)"	G11748
"G11749;G11749.1(-)"	G11749
"G11750;G11750.1(-)"	G11750
"G11751;G11751.1(+)"	G11751
"G11752;G11752.1(-)"	G11752
"G11753;G11753.1(-)"	G11753
"G11754;G11754.1(-)"	G11754
"G11755;G11755.1(+)"	G11755
"G11756;G11756.1(-)"	G11756
"G11757;G11757.1(-)"	G11757
"G11758;G11758.1(+)"	G11758
"G11759;G11759.1(-)"	G11759
"G11760;G11760.1(+)"	G11760
"G11760;G11760.2(+)"	G11760
"G11761;G11761.1(+)"	G11761
"G11762;G11762.1(-)"	G11762
"G11763;G11763.1(-)"	G11763
"G11764;G11764.1(+)"	G11764
"G11765;G11765.1(+)"	G11765
"G11765;G11765.2(+)"	G11765
"G11765;G11765.3(+)"	G11765
"G11766;G11766.1(-)"	G11766
"G11767;G11767.1(-)"	G11767
"G11768;G11768.1(-)"	G11768
"G11769;G11769.1(-)"	G11769
"G11770;G11770.1(-)"	G11770
"G11771;G11771.1(-)"	G11771
"G11772;G11772.1(-)"	G11772
"G11773;G11773.1(-)"	G11773
"G11774;G11774.1(+)"	G11774
"G11774;G11774.2(+)"	G11774
"G11774;G11774.3(+)"	G11774
"G11775;G11775.1(+)"	G11775
"G11776;G11776.1(+)"	G11776
"G11776;G11776.2(+)"	G11776
"G11776;G11776.3(+)"	G11776
"G11776;G11776.4(+)"	G11776
"G11776;G11776.5(+)"	G11776
"G11776;G11776.6(+)"	G11776
"G11776;G11776.7(+)"	G11776
"G11776;G11776.8(+)"	G11776
"G11776;G11776.9(+)"	G11776
"G11776;G11776.10(+)"	G11776
"G11776;G11776.11(+)"	G11776
"G11776;G11776.12(+)"	G11776
"G11776;G11776.13(+)"	G11776
"G11776;G11776.14(+)"	G11776
"G11776;G11776.15(+)"	G11776
"G11777;G11777.1(+)"	G11777
"G11777;G11777.2(+)"	G11777
"G11777;G11777.3(+)"	G11777
"G11778;G11778.1(+)"	G11778
"G11779;G11779.1(+)"	G11779
"G11780;G11780.1(+)"	G11780
"G11780;G11780.2(+)"	G11780
"G11780;G11780.3(+)"	G11780
"G11781;G11781.1(-)"	G11781
"G11781;G11781.2(-)"	G11781
"G11781;G11781.3(-)"	G11781
"G11781;G11781.4(-)"	G11781
"G11781;G11781.5(-)"	G11781
"G11781;G11781.6(-)"	G11781
"G11781;G11781.7(-)"	G11781
"G11781;G11781.8(-)"	G11781
"G11781;G11781.9(-)"	G11781
"G11781;G11781.10(-)"	G11781
"G11781;G11781.11(-)"	G11781
"G11781;G11781.12(-)"	G11781
"G11781;G11781.13(-)"	G11781
"G11781;G11781.14(-)"	G11781
"G11782;G11782.1(+)"	G11782
"G11783;G11783.1(+)"	G11783
"G11784;G11784.1(+)"	G11784
"G11785;G11785.1(+)"	G11785
"G11786;G11786.1(+)"	G11786
"G11787;G11787.1(+)"	G11787
"G11788;G11788.1(+)"	G11788
"G11789;G11789.1(+)"	G11789
"G11790;G11790.1(+)"	G11790
"G11791;G11791.1(-)"	G11791
"G11791;G11791.2(-)"	G11791
"G11791;G11791.3(-)"	G11791
"G11792;G11792.1(-)"	G11792
"G11792;G11792.2(-)"	G11792
"G11793;G11793.1(+)"	G11793
"G11793;G11793.2(+)"	G11793
"G11794;G11794.1(+)"	G11794
"G11795;G11795.1(+)"	G11795
"G11796;G11796.1(-)"	G11796
"G11797;G11797.1(-)"	G11797
"G11798;G11798.1(+)"	G11798
"G11799;G11799.1(-)"	G11799
"G11800;G11800.1(+)"	G11800
"G11801;G11801.1(+)"	G11801
"G11802;G11802.1(-)"	G11802
"G11803;G11803.1(-)"	G11803
"G11804;G11804.1(-)"	G11804
"G11805;G11805.1(+)"	G11805
"G11806;G11806.1(-)"	G11806
"G11807;G11807.1(+)"	G11807
"G11808;G11808.1(+)"	G11808
"G11809;G11809.1(-)"	G11809
"G11810;G11810.1(+)"	G11810
"G11811;G11811.1(-)"	G11811
"G11812;G11812.1(-)"	G11812
"G11813;G11813.1(+)"	G11813
"G11813;G11813.2(+)"	G11813
"G11813;G11813.3(+)"	G11813
"G11814;G11814.1(-)"	G11814
"G11814;G11814.2(-)"	G11814
"G11815;G11815.1(+)"	G11815
"G11816;G11816.1(-)"	G11816
"G11817;G11817.1(+)"	G11817
"G11818;G11818.1(-)"	G11818
"G11818;G11818.2(-)"	G11818
"G11819;G11819.1(+)"	G11819
"G11819;G11819.2(+)"	G11819
"G11819;G11819.3(+)"	G11819
"G11819;G11819.4(+)"	G11819
"G11820;G11820.1(-)"	G11820
"G11821;G11821.1(+)"	G11821
"G11822;G11822.1(+)"	G11822
"G11823;G11823.1(+)"	G11823
"G11824;G11824.1(+)"	G11824
"G11825;G11825.1(+)"	G11825
"G11826;G11826.1(+)"	G11826
"G11826;G11826.2(+)"	G11826
"G11827;G11827.1(+)"	G11827
"G11828;G11828.1(+)"	G11828
"G11828;G11828.2(+)"	G11828
"G11828;G11828.3(+)"	G11828
"G11828;G11828.4(+)"	G11828
"G11829;G11829.1(-)"	G11829
"G11830;G11830.1(+)"	G11830
"G11831;G11831.1(+)"	G11831
"G11831;G11831.2(+)"	G11831
"G11832;G11832.1(-)"	G11832
"G11833;G11833.1(+)"	G11833
"G11834;G11834.1(+)"	G11834
"G11835;G11835.1(+)"	G11835
"G11836;G11836.1(-)"	G11836
"G11837;G11837.1(-)"	G11837
"G11837;G11837.2(-)"	G11837
"G11837;G11837.3(-)"	G11837
"G11837;G11837.4(-)"	G11837
"G11837;G11837.5(-)"	G11837
"G11837;G11837.6(-)"	G11837
"G11838;G11838.1(-)"	G11838
"G11838;G11838.2(-)"	G11838
"G11839;G11839.1(-)"	G11839
"G11840;G11840.1(+)"	G11840
"G11840;G11840.2(+)"	G11840
"G11841;G11841.1(+)"	G11841
"G11842;G11842.1(-)"	G11842
"G11843;G11843.1(+)"	G11843
"G11844;G11844.1(+)"	G11844
"G11845;G11845.1(-)"	G11845
"G11846;G11846.1(+)"	G11846
"G11847;G11847.1(-)"	G11847
"G11848;G11848.1(+)"	G11848
"G11849;G11849.1(-)"	G11849
"G11850;G11850.1(-)"	G11850
"G11851;G11851.1(+)"	G11851
"G11852;G11852.1(-)"	G11852
"G11852;G11852.2(-)"	G11852
"G11853;G11853.1(+)"	G11853
"G11854;G11854.1(-)"	G11854
"G11855;G11855.1(-)"	G11855
"G11856;G11856.1(+)"	G11856
"G11857;G11857.1(-)"	G11857
"G11858;G11858.1(-)"	G11858
"G11859;G11859.1(+)"	G11859
"G11860;G11860.1(-)"	G11860
"G11861;G11861.1(-)"	G11861
"G11861;G11861.2(-)"	G11861
"G11862;G11862.1(-)"	G11862
"G11862;G11862.2(-)"	G11862
"G11863;G11863.1(-)"	G11863
"G11864;G11864.1(+)"	G11864
"G11865;G11865.1(+)"	G11865
"G11866;G11866.1(-)"	G11866
"G11867;G11867.1(-)"	G11867
"G11868;G11868.1(-)"	G11868
"G11869;G11869.1(+)"	G11869
"G11870;G11870.1(-)"	G11870
"G11870;G11870.2(-)"	G11870
"G11871;G11871.1(+)"	G11871
"G11872;G11872.1(-)"	G11872
"G11873;G11873.1(+)"	G11873
"G11874;G11874.1(-)"	G11874
"G11875;G11875.1(-)"	G11875
"G11876;G11876.1(-)"	G11876
"G11877;G11877.1(+)"	G11877
"G11877;G11877.2(+)"	G11877
"G11878;G11878.1(-)"	G11878
"G11879;G11879.1(+)"	G11879
"G11880;G11880.1(+)"	G11880
"G11881;G11881.1(-)"	G11881
"G11882;G11882.1(+)"	G11882
"G11883;G11883.1(-)"	G11883
"G11884;G11884.1(+)"	G11884
"G11885;G11885.1(-)"	G11885
"G11886;G11886.1(-)"	G11886
"G11887;G11887.1(-)"	G11887
"G11888;G11888.1(+)"	G11888
"G11889;G11889.1(+)"	G11889
"G11890;G11890.1(+)"	G11890
"G11891;G11891.1(-)"	G11891
"G11892;G11892.1(-)"	G11892
"G11893;G11893.1(-)"	G11893
"G11894;G11894.1(+)"	G11894
"G11895;G11895.1(-)"	G11895
"G11896;G11896.1(+)"	G11896
"G11897;G11897.1(-)"	G11897
"G11898;G11898.1(-)"	G11898
"G11898;G11898.2(-)"	G11898
"G11899;G11899.1(-)"	G11899
"G11899;G11899.2(-)"	G11899
"G11900;G11900.1(+)"	G11900
"G11901;G11901.1(-)"	G11901
"G11902;G11902.1(+)"	G11902
"G11903;G11903.1(-)"	G11903
"G11903;G11903.2(-)"	G11903
"G11904;G11904.1(-)"	G11904
"G11905;G11905.1(+)"	G11905
"G11906;G11906.1(+)"	G11906
"G11907;G11907.1(-)"	G11907
"G11908;G11908.1(+)"	G11908
"G11909;G11909.1(+)"	G11909
"G11909;G11909.2(+)"	G11909
"G11910;G11910.1(+)"	G11910
"G11911;G11911.1(+)"	G11911
"G11912;G11912.1(+)"	G11912
"G11913;G11913.1(+)"	G11913
"G11914;G11914.1(-)"	G11914
"G11915;G11915.1(-)"	G11915
"G11916;G11916.1(+)"	G11916
"G11917;G11917.1(+)"	G11917
"G11918;G11918.1(+)"	G11918
"G11919;G11919.1(-)"	G11919
"G11919;G11919.2(-)"	G11919
"G11919;G11919.3(-)"	G11919
"G11919;G11919.4(-)"	G11919
"G11919;G11919.5(-)"	G11919
"G11919;G11919.6(-)"	G11919
"G11919;G11919.7(-)"	G11919
"G11920;G11920.1(-)"	G11920
"G11921;G11921.1(-)"	G11921
"G11921;G11921.2(-)"	G11921
"G11922;G11922.1(-)"	G11922
"G11923;G11923.1(+)"	G11923
"G11923;G11923.2(+)"	G11923
"G11924;G11924.1(-)"	G11924
"G11925;G11925.1(+)"	G11925
"G11926;G11926.1(-)"	G11926
"G11927;G11927.1(+)"	G11927
"G11928;G11928.1(-)"	G11928
"G11928;G11928.2(-)"	G11928
"G11928;G11928.3(-)"	G11928
"G11929;G11929.1(+)"	G11929
"G11930;G11930.1(-)"	G11930
"G11930;G11930.2(-)"	G11930
"G11931;G11931.1(-)"	G11931
"G11932;G11932.1(+)"	G11932
"G11933;G11933.1(-)"	G11933
"G11934;G11934.1(+)"	G11934
"G11935;G11935.1(+)"	G11935
"G11936;G11936.1(-)"	G11936
"G11937;G11937.1(-)"	G11937
"G11937;G11937.2(-)"	G11937
"G11937;G11937.3(-)"	G11937
"G11938;G11938.1(-)"	G11938
"G11939;G11939.1(-)"	G11939
"G11939;G11939.2(-)"	G11939
"G11940;G11940.1(-)"	G11940
"G11940;G11940.2(-)"	G11940
"G11941;G11941.1(+)"	G11941
"G11942;G11942.1(-)"	G11942
"G11943;G11943.1(+)"	G11943
"G11944;G11944.1(+)"	G11944
"G11945;G11945.1(+)"	G11945
"G11946;G11946.1(-)"	G11946
"G11946;G11946.2(-)"	G11946
"G11946;G11946.3(-)"	G11946
"G11947;G11947.1(-)"	G11947
"G11947;G11947.2(-)"	G11947
"G11948;G11948.1(+)"	G11948
"G11948;G11948.2(+)"	G11948
"G11949;G11949.1(+)"	G11949
"G11950;G11950.1(-)"	G11950
"G11951;G11951.1(-)"	G11951
"G11951;G11951.2(-)"	G11951
"G11952;G11952.1(-)"	G11952
"G11953;G11953.1(-)"	G11953
"G11953;G11953.2(-)"	G11953
"G11954;G11954.1(+)"	G11954
"G11955;G11955.1(-)"	G11955
"G11956;G11956.1(+)"	G11956
"G11957;G11957.1(+)"	G11957
"G11957;G11957.2(+)"	G11957
"G11958;G11958.1(+)"	G11958
"G11959;G11959.1(+)"	G11959
"G11960;G11960.1(+)"	G11960
"G11961;G11961.1(-)"	G11961
"G11962;G11962.1(+)"	G11962
"G11963;G11963.1(-)"	G11963
"G11964;G11964.1(+)"	G11964
"G11965;G11965.1(+)"	G11965
"G11966;G11966.1(-)"	G11966
"G11966;G11966.2(-)"	G11966
"G11967;G11967.1(-)"	G11967
"G11968;G11968.1(-)"	G11968
"G11969;G11969.1(-)"	G11969
"G11970;G11970.1(-)"	G11970
"G11970;G11970.2(-)"	G11970
"G11971;G11971.1(-)"	G11971
"G11972;G11972.1(-)"	G11972
"G11973;G11973.1(+)"	G11973
"G11974;G11974.1(+)"	G11974
"G11975;G11975.1(+)"	G11975
"G11976;G11976.1(+)"	G11976
"G11976;G11976.2(+)"	G11976
"G11976;G11976.3(+)"	G11976
"G11976;G11976.4(+)"	G11976
"G11976;G11976.5(+)"	G11976
"G11977;G11977.1(+)"	G11977
"G11978;G11978.1(-)"	G11978
"G11979;G11979.1(+)"	G11979
"G11980;G11980.1(-)"	G11980
"G11981;G11981.1(-)"	G11981
"G11981;G11981.2(-)"	G11981
"G11982;G11982.1(+)"	G11982
"G11983;G11983.1(+)"	G11983
"G11984;G11984.1(+)"	G11984
"G11985;G11985.1(-)"	G11985
"G11986;G11986.1(-)"	G11986
"G11987;G11987.1(+)"	G11987
"G11988;G11988.1(+)"	G11988
"G11989;G11989.1(+)"	G11989
"G11990;G11990.1(-)"	G11990
"G11990;G11990.2(-)"	G11990
"G11991;G11991.1(+)"	G11991
"G11992;G11992.1(-)"	G11992
"G11993;G11993.1(-)"	G11993
"G11993;G11993.2(-)"	G11993
"G11993;G11993.3(-)"	G11993
"G11994;G11994.1(-)"	G11994
"G11995;G11995.1(+)"	G11995
"G11996;G11996.1(+)"	G11996
"G11997;G11997.1(+)"	G11997
"G11998;G11998.1(+)"	G11998
"G11999;G11999.1(+)"	G11999
"G12000;G12000.1(+)"	G12000
"G12000;G12000.2(+)"	G12000
"G12000;G12000.3(+)"	G12000
"G12000;G12000.4(+)"	G12000
"G12000;G12000.5(+)"	G12000
"G12000;G12000.6(+)"	G12000
"G12000;G12000.7(+)"	G12000
"G12000;G12000.8(+)"	G12000
"G12001;G12001.1(-)"	G12001
"G12002;G12002.1(+)"	G12002
"G12003;G12003.1(-)"	G12003
"G12004;G12004.1(-)"	G12004
"G12005;G12005.1(+)"	G12005
"G12006;G12006.1(-)"	G12006
"G12007;G12007.1(-)"	G12007
"G12008;G12008.1(+)"	G12008
"G12009;G12009.1(+)"	G12009
"G12010;G12010.1(+)"	G12010
"G12011;G12011.1(-)"	G12011
"G12012;G12012.1(-)"	G12012
"G12013;G12013.1(+)"	G12013
"G12014;G12014.1(-)"	G12014
"G12015;G12015.1(-)"	G12015
"G12016;G12016.1(-)"	G12016
"G12017;G12017.1(-)"	G12017
"G12018;G12018.1(-)"	G12018
"G12019;G12019.1(+)"	G12019
"G12020;G12020.1(-)"	G12020
"G12021;G12021.1(-)"	G12021
"G12021;G12021.2(-)"	G12021
"G12022;G12022.1(+)"	G12022
"G12023;G12023.1(-)"	G12023
"G12024;G12024.1(-)"	G12024
"G12025;G12025.1(+)"	G12025
"G12026;G12026.1(-)"	G12026
"G12026;G12026.2(-)"	G12026
"G12027;G12027.1(-)"	G12027
"G12028;G12028.1(-)"	G12028
"G12029;G12029.1(-)"	G12029
"G12030;G12030.1(-)"	G12030
"G12031;G12031.1(+)"	G12031
"G12032;G12032.1(+)"	G12032
"G12033;G12033.1(-)"	G12033
"G12033;G12033.2(-)"	G12033
"G12034;G12034.1(+)"	G12034
"G12035;G12035.1(-)"	G12035
"G12036;G12036.1(+)"	G12036
"G12037;G12037.1(-)"	G12037
"G12038;G12038.1(-)"	G12038
"G12039;G12039.1(+)"	G12039
"G12040;G12040.1(-)"	G12040
"G12041;G12041.1(-)"	G12041
"G12042;G12042.1(-)"	G12042
"G12042;G12042.2(-)"	G12042
"G12043;G12043.1(-)"	G12043
"G12044;G12044.1(-)"	G12044
"G12044;G12044.2(-)"	G12044
"G12045;G12045.1(-)"	G12045
"G12046;G12046.1(+)"	G12046
"G12047;G12047.1(-)"	G12047
"G12047;G12047.2(-)"	G12047
"G12047;G12047.3(-)"	G12047
"G12047;G12047.4(-)"	G12047
"G12047;G12047.5(-)"	G12047
"G12048;G12048.1(-)"	G12048
"G12048;G12048.2(-)"	G12048
"G12048;G12048.3(-)"	G12048
"G12049;G12049.1(+)"	G12049
"G12050;G12050.1(-)"	G12050
"G12051;G12051.1(+)"	G12051
"G12051;G12051.2(+)"	G12051
"G12052;G12052.1(-)"	G12052
"G12053;G12053.1(+)"	G12053
"G12054;G12054.1(+)"	G12054
"G12055;G12055.1(+)"	G12055
"G12056;G12056.1(+)"	G12056
"G12057;G12057.1(-)"	G12057
"G12058;G12058.1(+)"	G12058
"G12059;G12059.1(-)"	G12059
"G12060;G12060.1(-)"	G12060
"G12061;G12061.1(+)"	G12061
"G12062;G12062.1(-)"	G12062
"G12063;G12063.1(-)"	G12063
"G12064;G12064.1(+)"	G12064
"G12064;G12064.2(+)"	G12064
"G12065;G12065.1(-)"	G12065
"G12065;G12065.2(-)"	G12065
"G12065;G12065.3(-)"	G12065
"G12066;G12066.1(+)"	G12066
"G12066;G12066.2(+)"	G12066
"G12067;G12067.1(-)"	G12067
"G12068;G12068.1(-)"	G12068
"G12068;G12068.2(-)"	G12068
"G12069;G12069.1(+)"	G12069
"G12070;G12070.1(+)"	G12070
"G12071;G12071.1(+)"	G12071
"G12071;G12071.2(+)"	G12071
"G12072;G12072.1(-)"	G12072
"G12073;G12073.1(-)"	G12073
"G12074;G12074.1(+)"	G12074
"G12075;G12075.1(+)"	G12075
"G12076;G12076.1(+)"	G12076
"G12077;G12077.1(-)"	G12077
"G12077;G12077.2(-)"	G12077
"G12078;G12078.1(-)"	G12078
"G12079;G12079.1(-)"	G12079
"G12079;G12079.2(-)"	G12079
"G12080;G12080.1(+)"	G12080
"G12081;G12081.1(-)"	G12081
"G12082;G12082.1(+)"	G12082
"G12083;G12083.1(-)"	G12083
"G12084;G12084.1(+)"	G12084
"G12085;G12085.1(+)"	G12085
"G12086;G12086.1(+)"	G12086
"G12087;G12087.1(+)"	G12087
"G12088;G12088.1(+)"	G12088
"G12089;G12089.1(+)"	G12089
"G12090;G12090.1(+)"	G12090
"G12091;G12091.1(-)"	G12091
"G12091;G12091.2(-)"	G12091
"G12091;G12091.3(-)"	G12091
"G12092;G12092.1(+)"	G12092
"G12093;G12093.1(-)"	G12093
"G12093;G12093.2(-)"	G12093
"G12094;G12094.1(-)"	G12094
"G12095;G12095.1(-)"	G12095
"G12096;G12096.1(+)"	G12096
"G12097;G12097.1(+)"	G12097
"G12098;G12098.1(+)"	G12098
"G12099;G12099.1(+)"	G12099
"G12100;G12100.1(-)"	G12100
"G12101;G12101.1(+)"	G12101
"G12101;G12101.2(+)"	G12101
"G12102;G12102.1(+)"	G12102
"G12102;G12102.2(+)"	G12102
"G12103;G12103.1(-)"	G12103
"G12103;G12103.2(-)"	G12103
"G12103;G12103.3(-)"	G12103
"G12103;G12103.4(-)"	G12103
"G12103;G12103.5(-)"	G12103
"G12104;G12104.1(+)"	G12104
"G12105;G12105.1(+)"	G12105
"G12106;G12106.1(-)"	G12106
"G12107;G12107.1(-)"	G12107
"G12108;G12108.1(-)"	G12108
"G12108;G12108.2(-)"	G12108
"G12109;G12109.1(-)"	G12109
"G12110;G12110.1(-)"	G12110
"G12110;G12110.2(-)"	G12110
"G12110;G12110.3(-)"	G12110
"G12110;G12110.4(-)"	G12110
"G12110;G12110.5(-)"	G12110
"G12110;G12110.6(-)"	G12110
"G12110;G12110.7(-)"	G12110
"G12110;G12110.8(-)"	G12110
"G12110;G12110.9(-)"	G12110
"G12110;G12110.10(-)"	G12110
"G12110;G12110.11(-)"	G12110
"G12110;G12110.12(-)"	G12110
"G12110;G12110.13(-)"	G12110
"G12110;G12110.14(-)"	G12110
"G12110;G12110.15(-)"	G12110
"G12110;G12110.16(-)"	G12110
"G12110;G12110.17(-)"	G12110
"G12110;G12110.18(-)"	G12110
"G12110;G12110.19(-)"	G12110
"G12110;G12110.20(-)"	G12110
"G12110;G12110.21(-)"	G12110
"G12110;G12110.22(-)"	G12110
"G12110;G12110.23(-)"	G12110
"G12110;G12110.24(-)"	G12110
"G12110;G12110.25(-)"	G12110
"G12110;G12110.26(-)"	G12110
"G12110;G12110.27(-)"	G12110
"G12110;G12110.28(-)"	G12110
"G12110;G12110.29(-)"	G12110
"G12110;G12110.30(-)"	G12110
"G12110;G12110.31(-)"	G12110
"G12110;G12110.32(-)"	G12110
"G12110;G12110.33(-)"	G12110
"G12110;G12110.34(-)"	G12110
"G12110;G12110.35(-)"	G12110
"G12110;G12110.36(-)"	G12110
"G12110;G12110.37(-)"	G12110
"G12110;G12110.38(-)"	G12110
"G12110;G12110.39(-)"	G12110
"G12110;G12110.40(-)"	G12110
"G12110;G12110.41(-)"	G12110
"G12110;G12110.42(-)"	G12110
"G12110;G12110.43(-)"	G12110
"G12110;G12110.44(-)"	G12110
"G12110;G12110.45(-)"	G12110
"G12110;G12110.46(-)"	G12110
"G12110;G12110.47(-)"	G12110
"G12110;G12110.48(-)"	G12110
"G12110;G12110.49(-)"	G12110
"G12110;G12110.50(-)"	G12110
"G12110;G12110.51(-)"	G12110
"G12110;G12110.52(-)"	G12110
"G12110;G12110.53(-)"	G12110
"G12110;G12110.54(-)"	G12110
"G12110;G12110.55(-)"	G12110
"G12110;G12110.56(-)"	G12110
"G12110;G12110.57(-)"	G12110
"G12110;G12110.58(-)"	G12110
"G12110;G12110.59(-)"	G12110
"G12110;G12110.60(-)"	G12110
"G12110;G12110.61(-)"	G12110
"G12110;G12110.62(-)"	G12110
"G12110;G12110.63(-)"	G12110
"G12110;G12110.64(-)"	G12110
"G12110;G12110.65(-)"	G12110
"G12110;G12110.66(-)"	G12110
"G12110;G12110.67(-)"	G12110
"G12110;G12110.68(-)"	G12110
"G12110;G12110.69(-)"	G12110
"G12110;G12110.70(-)"	G12110
"G12110;G12110.71(-)"	G12110
"G12110;G12110.72(-)"	G12110
"G12110;G12110.73(-)"	G12110
"G12110;G12110.74(-)"	G12110
"G12110;G12110.75(-)"	G12110
"G12111;G12111.1(-)"	G12111
"G12112;G12112.1(+)"	G12112
"G12113;G12113.1(-)"	G12113
"G12114;G12114.1(-)"	G12114
"G12115;G12115.1(-)"	G12115
"G12116;G12116.1(-)"	G12116
"G12117;G12117.1(-)"	G12117
"G12118;G12118.1(+)"	G12118
"G12119;G12119.1(+)"	G12119
"G12120;G12120.1(+)"	G12120
"G12121;G12121.1(+)"	G12121
"G12122;G12122.1(+)"	G12122
"G12123;G12123.1(+)"	G12123
"G12124;G12124.1(+)"	G12124
"G12125;G12125.1(-)"	G12125
"G12126;G12126.1(-)"	G12126
"G12126;G12126.2(-)"	G12126
"G12127;G12127.1(-)"	G12127
"G12128;G12128.1(-)"	G12128
"G12129;G12129.1(+)"	G12129
"G12130;G12130.1(+)"	G12130
"G12131;G12131.1(+)"	G12131
"G12132;G12132.1(-)"	G12132
"G12132;G12132.2(-)"	G12132
"G12133;G12133.1(+)"	G12133
"G12134;G12134.1(+)"	G12134
"G12135;G12135.1(+)"	G12135
"G12136;G12136.1(+)"	G12136
"G12137;G12137.1(-)"	G12137
"G12138;G12138.1(+)"	G12138
"G12138;G12138.2(+)"	G12138
"G12138;G12138.3(+)"	G12138
"G12138;G12138.4(+)"	G12138
"G12139;G12139.1(-)"	G12139
"G12140;G12140.1(-)"	G12140
"G12141;G12141.1(+)"	G12141
"G12142;G12142.1(-)"	G12142
"G12143;G12143.1(-)"	G12143
"G12144;G12144.1(-)"	G12144
"G12144;G12144.2(-)"	G12144
"G12145;G12145.1(-)"	G12145
"G12146;G12146.1(-)"	G12146
"G12147;G12147.1(-)"	G12147
"G12148;G12148.1(-)"	G12148
"G12149;G12149.1(+)"	G12149
"G12150;G12150.1(+)"	G12150
"G12151;G12151.1(-)"	G12151
"G12152;G12152.1(+)"	G12152
"G12153;G12153.1(-)"	G12153
"G12154;G12154.1(-)"	G12154
"G12154;G12154.2(-)"	G12154
"G12155;G12155.1(-)"	G12155
"G12156;G12156.1(-)"	G12156
"G12156;G12156.2(-)"	G12156
"G12157;G12157.1(+)"	G12157
"G12157;G12157.2(+)"	G12157
"G12157;G12157.3(+)"	G12157
"G12158;G12158.1(-)"	G12158
"G12159;G12159.1(+)"	G12159
"G12159;G12159.2(+)"	G12159
"G12160;G12160.1(-)"	G12160
"G12161;G12161.1(-)"	G12161
"G12162;G12162.1(-)"	G12162
"G12163;G12163.1(-)"	G12163
"G12164;G12164.1(+)"	G12164
"G12165;G12165.1(+)"	G12165
"G12165;G12165.2(+)"	G12165
"G12166;G12166.1(+)"	G12166
"G12167;G12167.1(-)"	G12167
"G12168;G12168.1(-)"	G12168
"G12169;G12169.1(+)"	G12169
"G12170;G12170.1(-)"	G12170
"G12170;G12170.2(-)"	G12170
